option_name_normalized,concept,concept_id,name_needs_review,raw_option_value,normalized_option_value
VALUE,VALUE,VAL,no,€50.00,50_00
VALUE,VALUE,VAL,no,€500,500
VALUE,VALUE,VAL,no,€500.00,500_00
VALUE,VALUE,VAL,no,€5000,5000
VALVE_POWER,VALVE_POWER,VAV,yes,<12 ft·lbs,12_FT_LBS
VALVE_POWER,VALVE_POWER,VAV,yes,FAC,FAC
ALTERNATIVE,VARIANT,VAR,no,ø 30 mm,30_MM
ALTERNATIVE,VARIANT,VAR,no,ø 34 mm,34_MM
MODEL,VARIANT,VAR,no,362C,362C
MODEL,VARIANT,VAR,no,364C,364C
MODEL,VARIANT,VAR,no,COMPACT,COMPACT
MODEL,VARIANT,VAR,no,Forward,FORWARD
MODEL,VARIANT,VAR,no,INS-30,INS_30
MODEL,VARIANT,VAR,no,INS-34,INS_34
MODEL,VARIANT,VAR,no,LONG,LONG
MODEL,VARIANT,VAR,no,Model 1,MODEL_1
MODEL,VARIANT,VAR,no,Model 2,MODEL_2
MODEL,VARIANT,VAR,no,Model 3,MODEL_3
MODEL,VARIANT,VAR,no,Model 4,MODEL_4
MODEL,VARIANT,VAR,no,RTI Mora Compact .177 (4.5mm),RTI_MORA_COMPACT_177_4_5MM
MODEL,VARIANT,VAR,no,RTI Mora Standard .177 (4.5mm),RTI_MORA_STANDARD_177_4_5MM
MODEL,VARIANT,VAR,no,RTI Mora Standard .30 (7.62mm),RTI_MORA_STANDARD_30_7_62MM
MODEL,VARIANT,VAR,no,S45,S45
MODEL,VARIANT,VAR,no,SF,SF
MODEL,VARIANT,VAR,no,SNIPER,SNIPER
MODEL,VARIANT,VAR,no,Terminator,TERMINATOR
MODELS,VARIANT,VAR,no,Mora,MORA
MODELS,VARIANT,VAR,no,P-3,P_3
MODELS,VARIANT,VAR,no,Priest II,PRIEST_II
OPTION,VARIANT,VAR,no,1,1
OPTION,VARIANT,VAR,no,10,10
OPTION,VARIANT,VAR,no,11,11
OPTION,VARIANT,VAR,no,2,2
OPTION,VARIANT,VAR,no,3,3
OPTION,VARIANT,VAR,no,4,4
OPTION,VARIANT,VAR,no,5,5
OPTION,VARIANT,VAR,no,6,6
OPTION,VARIANT,VAR,no,7,7
OPTION,VARIANT,VAR,no,8,8
OPTION,VARIANT,VAR,no,9,9
OPTION,VARIANT,VAR,no,Collection Pack,COLLECTION_PACK
OPTIONS,VARIANT,VAR,no,LEFT,LEFT
OPTIONS,VARIANT,VAR,no,Left,LEFT
OPTIONS,VARIANT,VAR,no,RIGHT,RIGHT
OPTIONS,VARIANT,VAR,no,Right,RIGHT
OPTIONS,VARIANT,VAR,no,SET,SET
OPTIONS,VARIANT,VAR,no,Set,SET
OPTIONS,VARIANT,VAR,no,€100,100
OPTIONS,VARIANT,VAR,no,€50,50
OPTIONS,VARIANT,VAR,no,€500,500
SELECT_YOUR_MODEL,VARIANT,VAR,no,P-3,P_3
SELECT_YOUR_MODEL,VARIANT,VAR,no,Prophet,PROPHET
SELECT_YOUR_MODEL,VARIANT,VAR,no,Prophet II,PROPHET_II
SELECTION,VARIANT,VAR,no,Carefully selected by Wolfiek (Dark),CAREFULLY_SELECTED_BY_WOLFIEK_DARK
SELECTION,VARIANT,VAR,no,Randomly selected,RANDOMLY_SELECTED
TYPE,VARIANT,VAR,no,0 MOA,0_MOA
TYPE,VARIANT,VAR,no,1: 68mm x 26mm x 2.3mm,1_68MM_X_26MM_X_2_3MM
TYPE,VARIANT,VAR,no,20 MOA,20_MOA
TYPE,VARIANT,VAR,no,2: 84mm x 20mm x 1.6mm,2_84MM_X_20MM_X_1_6MM
TYPE,VARIANT,VAR,no,3: 105mm x 8mm x 1.2mm,3_105MM_X_8MM_X_1_2MM
TYPE,VARIANT,VAR,no,A,A
TYPE,VARIANT,VAR,no,B,B
TYPE,VARIANT,VAR,no,Black,BLACK
TYPE,VARIANT,VAR,no,Double,DOUBLE
TYPE,VARIANT,VAR,no,M-lock,M_LOCK
TYPE,VARIANT,VAR,no,Metal Black,METAL_BLACK
TYPE,VARIANT,VAR,no,Metal Red,METAL_RED
TYPE,VARIANT,VAR,no,Picatinny/Standard,PICATINNY_STANDARD
TYPE,VARIANT,VAR,no,Plastic Black,PLASTIC_BLACK
TYPE,VARIANT,VAR,no,Reflex,REFLEX
TYPE,VARIANT,VAR,no,Simple,SIMPLE
TYPE,VARIANT,VAR,no,Weaver,WEAVER
VARIANT,VARIANT,VAR,no,0.5 MIL FBR,0_5_MIL_FBR
VARIANT,VARIANT,VAR,no,10x MIL HFT,10X_MIL_HFT
VARIANT,VARIANT,VAR,no,12x MIL HFT,12X_MIL_HFT
VARIANT,VARIANT,VAR,no,12x MIL Windmill,12X_MIL_WINDMILL
VARIANT,VARIANT,VAR,no,12x MOA FBR,12X_MOA_FBR
VARIANT,VARIANT,VAR,no,16x Mil-Dot,16X_MIL_DOT
VARIANT,VARIANT,VAR,no,16x MOA FBR,16X_MOA_FBR
VARIANT,VARIANT,VAR,no,16x MOA Windmill,16X_MOA_WINDMILL
VARIANT,VARIANT,VAR,no,20x 2MOA Windmill,20X_2MOA_WINDMILL
VARIANT,VARIANT,VAR,no,24x 2MOA Windmill,24X_2MOA_WINDMILL
VARIANT,VARIANT,VAR,no,24x Mil-Dot,24X_MIL_DOT
VARIANT,VARIANT,VAR,no,24x MOA FBR,24X_MOA_FBR
VARIANT,VARIANT,VAR,no,6x Mil Tactical,6X_MIL_TACTICAL
VARIANT,VARIANT,VAR,no,9x Mil-Dot,9X_MIL_DOT
VARIANT,VARIANT,VAR,no,ARC,ARC
VARIANT,VARIANT,VAR,no,Black,BLACK
VARIANT,VARIANT,VAR,no,BLACK,BLACK
VARIANT,VARIANT,VAR,no,Black Pawn,BLACK_PAWN
VARIANT,VARIANT,VAR,no,Black pepper,BLACK_PEPPER
VARIANT,VARIANT,VAR,no,Complete and Fully Assembled,COMPLETE_AND_FULLY_ASSEMBLED
VARIANT,VARIANT,VAR,no,Disassembled,DISASSEMBLED
VARIANT,VARIANT,VAR,no,For 1 module,FOR_1_MODULE
VARIANT,VARIANT,VAR,no,For 10  modules (approximately),FOR_10_MODULES_APPROXIMATELY
VARIANT,VARIANT,VAR,no,For 3 modules,FOR_3_MODULES
VARIANT,VARIANT,VAR,no,GOLDEN,GOLDEN
VARIANT,VARIANT,VAR,no,Magnet Holder,MAGNET_HOLDER
VARIANT,VARIANT,VAR,no,MIL-F25,MIL_F25
VARIANT,VARIANT,VAR,no,MOA-F25,MOA_F25
VARIANT,VARIANT,VAR,no,SILVER,SILVER
VARIANT,VARIANT,VAR,no,Silver Pawn,SILVER_PAWN
VARIANTE,VARIANT,VAR,no,1x,1X
VARIANTE,VARIANT,VAR,no,3x,3X
VERSION,VARIANT,VAR,no,CFB,CFB
VERSION,VARIANT,VAR,no,CFB (Bottle),CFB_BOTTLE
VERSION,VARIANT,VAR,no,Classic,CLASSIC
VERSION,VARIANT,VAR,no,Classic (Tube),CLASSIC_TUBE
VERSION,VARIANT,VAR,no,GRIP 2020,GRIP_2020
VERSION,VARIANT,VAR,no,GRIP 2021,GRIP_2021
VERSION,VARIANT,VAR,no,New,NEW
VERSION,VARIANT,VAR,no,Old,OLD
VERSIONS,VARIANT,VAR,no,Version I,VERSION_I
VERSIONS,VARIANT,VAR,no,Version II,VERSION_II
VERSIONS,VARIANT,VAR,no,Version III,VERSION_III
VOLTAGE,VOLTAGE,VLT,no,110 volts,110_VOLTS
VOLTAGE,VOLTAGE,VLT,no,110V / CAR 12V,110V_CAR_12V
VOLTAGE,VOLTAGE,VLT,no,110V to 220V Converter / CAR 12V,110V_TO_220V_CONVERTER_CAR_12V
VOLTAGE,VOLTAGE,VLT,no,220 volts,220_VOLTS
VOLTAGE,VOLTAGE,VLT,no,220V / CAR 12V,220V_CAR_12V
VOLTAGE,VOLTAGE,VLT,no,YES: Add inline drying filter,YES_ADD_INLINE_DRYING_FILTER
VOLUME,VOLUME,VOL,no,101cc,101CC
VOLUME,VOLUME,VOL,no,121cc,121CC
VOLUME,VOLUME,VOL,no,70cc,70CC
VOLUME,VOLUME,VOL,no,Monster plenum,MONSTER_PLENUM
WEAVER_RINGS,WEAVER_RINGS,WEA,yes,High,HIGH
WEAVER_RINGS,WEAVER_RINGS,WEA,yes,Low,LOW
WEAVER_RINGS,WEAVER_RINGS,WEA,yes,Medium,MEDIUM
WEIGHT,WEIGHT,WGT,no,100gr/6.48g,100GR_6_48G
WEIGHT,WEIGHT,WGT,no,10gr/0.65g,10GR_0_65G
WEIGHT,WEIGHT,WGT,no,112gr/7.26g,112GR_7_26G
WEIGHT,WEIGHT,WGT,no,125gr/8.1g,125GR_8_1G
WEIGHT,WEIGHT,WGT,no,13gr/0.84g,13GR_0_84G
WEIGHT,WEIGHT,WGT,no,15gr/0.97g,15GR_0_97G
WEIGHT,WEIGHT,WGT,no,16gr/1.04g,16GR_1_04G
WEIGHT,WEIGHT,WGT,no,2 kg (4.41 lb),2_KG_4_41_LB
WEIGHT,WEIGHT,WGT,no,20gr/1.29g,20GR_1_29G
WEIGHT,WEIGHT,WGT,no,20gr/1.30g,20GR_1_30G
WEIGHT,WEIGHT,WGT,no,22gr /1.42 g,22GR_1_42_G
WEIGHT,WEIGHT,WGT,no,22gr/1.43g,22GR_1_43G
WEIGHT,WEIGHT,WGT,no,23gr/1.5g,23GR_1_5G
WEIGHT,WEIGHT,WGT,no,24gr /1.55 g,24GR_1_55_G
WEIGHT,WEIGHT,WGT,no,25.5gr/1.65g,25_5GR_1_65G
WEIGHT,WEIGHT,WGT,no,25gr/1.61g,25GR_1_61G
WEIGHT,WEIGHT,WGT,no,26.5gr/1.72g,26_5GR_1_72G
WEIGHT,WEIGHT,WGT,no,285gr/ 18.46g,285GR_18_46G
WEIGHT,WEIGHT,WGT,no,28gr/1.81g,28GR_1_81G
WEIGHT,WEIGHT,WGT,no,28gr/1.8g,28GR_1_8G
WEIGHT,WEIGHT,WGT,no,30.5gr/2g,30_5GR_2G
WEIGHT,WEIGHT,WGT,no,30gr/1.94g,30GR_1_94G
WEIGHT,WEIGHT,WGT,no,33gr/2.14g,33GR_2_14G
WEIGHT,WEIGHT,WGT,no,35gr/2.27g,35GR_2_27G
WEIGHT,WEIGHT,WGT,no,36gr/2.33g,36GR_2_33G
WEIGHT,WEIGHT,WGT,no,37gr/2.40g,37GR_2_40G
WEIGHT,WEIGHT,WGT,no,380gr/24.62g (2025 Production),380GR_24_62G_2025_PRODUCTION
WEIGHT,WEIGHT,WGT,no,380gr/24.62g (Pre-2024 Production),380GR_24_62G_PRE_2024_PRODUCTION
WEIGHT,WEIGHT,WGT,no,388gr/ 25.114g,388GR_25_114G
WEIGHT,WEIGHT,WGT,no,38gr/2.46g,38GR_2_46G
WEIGHT,WEIGHT,WGT,no,40gr/2.60g,40GR_2_60G
WEIGHT,WEIGHT,WGT,no,41gr/2.65g,41GR_2_65G
WEIGHT,WEIGHT,WGT,no,45.5gr/2.95g,45_5GR_2_95G
WEIGHT,WEIGHT,WGT,no,45gr/2.91g,45GR_2_91G
WEIGHT,WEIGHT,WGT,no,49gr/3.18g,49GR_3_18G
WEIGHT,WEIGHT,WGT,no,51gr/3.30g,51GR_3_30G
WEIGHT,WEIGHT,WGT,no,54gr/3.50g,54GR_3_50G
WEIGHT,WEIGHT,WGT,no,59gr/3.82g,59GR_3_82G
WEIGHT,WEIGHT,WGT,no,6 kg (13.23 lb),6_KG_13_23_LB
WEIGHT,WEIGHT,WGT,no,61gr/3.95g,61GR_3_95G
WEIGHT,WEIGHT,WGT,no,63gr/4.08g,63GR_4_08G
WEIGHT,WEIGHT,WGT,no,68gr/4.41g,68GR_4_41G
WEIGHT,WEIGHT,WGT,no,8.5GR/0.55G,8_5GR_0_55G
WEIGHT,WEIGHT,WGT,no,81gr/5.25g,81GR_5_25G
WEIGHT,WEIGHT,WGT,no,90gr/5.83g,90GR_5_83G
